READ_TIME_Date,h1vmba1uEV22,h1vmba2uEV22,h1vmba3uEV22,h2vmba1uEV22,h2vmba2uEV22,h2vmba3uEV22,h1v0ba1uEV22,h1v0ba2uEV22,h1v0ba3uEV22,h2v0ba1uEV22,h2v0ba2uEV22,h2v0ba3uEV22,A1vmba1uEV12,A1vmba2uEV12,A1vmba3uEV12,A2vmba1uEV12,A2vmba2uEV12,A2vmba3uEV12,A1v0ba1uEV12,A1v0ba2uEV12,A1v0ba3uEV12,A2v0ba1uEV12,A2v0ba2uEV12,A2v0ba3uEV12
04/01/2017 17.00,1.477441149,0.99332326,0.73396163,0.863176356,1.203623195,1.668521174,0.795765291,0.856258525,1.116585826,0.958295353,1.118074244,1.208087202,0.774639521,0.797108625,0.912893367,1.033860897,1.201309544,1.257511797,0.729751132,0.750918209,0.85999352,0.852899445,0.991038782,1.037403694
04/01/2017 18.00,1.313092798,1.032327581,0.679378233,1.008733289,1.264084383,1.645618453,0.848954615,0.867242659,1.126516234,0.884161537,1.140993636,1.256878281,0.836555867,0.809553134,0.913599212,0.93543279,1.160938315,1.329974808,0.773355709,0.74839298,0.844578581,0.764348118,0.948610126,1.086730926
04/01/2017 19.00,1.252618509,1.00236673,0.679671525,0.797426386,1.247673376,1.576406087,0.837862078,0.855673244,1.114460192,0.918483519,1.131590324,1.232324444,0.883880821,0.819902844,0.903093806,0.895863014,1.236738571,1.2802945,0.806209011,0.747853154,0.823733637,0.712780556,0.983993303,1.018647953
04/01/2017 20.00,1.326709424,0.992447371,0.81115767,1.054244667,1.184189425,1.580288475,0.783148807,0.82811292,1.093733494,0.923730426,1.066953954,1.171260239,0.996622594,0.826819696,0.940528169,1.027293618,1.264681427,1.243472785,0.854466413,0.708883848,0.80637318,0.795098469,0.978830442,0.962415506
04/01/2017 21.00,1.154717537,0.958653312,0.735963365,0.821710711,1.148870482,1.539141021,0.768717008,0.81550463,1.089934601,0.890945335,1.039808305,1.159928015,1.032894983,0.896289214,1.040968461,1.001554927,1.125771631,1.141564338,0.799832104,0.694050121,0.80608388,0.828642833,0.931414312,0.944480509
04/01/2017 22.00,1.091733996,0.972216772,0.659096092,0.847116366,1.111966514,1.512073596,0.736339287,0.817755004,1.084194379,0.897603129,1.021023116,1.160338505,0.84711724,0.780680133,0.873550229,0.986152684,1.062530107,1.083103821,0.739159516,0.681189241,0.762223851,0.785257967,0.846076115,0.862458642
04/01/2017 23.00,1.173359149,0.935044798,0.789012522,0.699597415,1.074452532,1.467683047,0.741238407,0.807335733,1.071983615,0.867993301,1.020968343,1.144212362,0.868175575,0.775945663,0.857853834,0.959243662,1.007433815,1.000342624,0.747179099,0.667803147,0.738295886,0.775731623,0.81470256,0.808967979
05/01/2017 00.00,1.035399765,0.927409054,0.600806317,0.686842044,1.079613153,1.468260521,0.725374538,0.825800755,1.064057712,0.826903052,1.023706777,1.141892526,0.756219339,0.730486333,0.786048804,0.82587458,0.915821314,0.929371474,0.693353761,0.669759975,0.72070346,0.703176772,0.779760379,0.791297431
05/01/2017 01.00,1.115004112,0.926757238,0.609330162,0.765556284,1.097941725,1.515972416,0.749510173,0.832395665,1.079821332,0.816190289,1.031011138,1.153926846,0.734811808,0.727134737,0.813069917,0.79337359,0.889953898,0.92127835,0.672433243,0.665407883,0.74404798,0.692862827,0.777207587,0.804563613
05/01/2017 02.00,0.915499953,0.930853335,0.710564763,0.720664077,1.120026642,1.482347962,0.751133294,0.842861967,1.106694021,0.820893787,1.054046267,1.182494937,0.710686165,0.732907635,0.824130896,0.82592309,0.922331601,0.931142897,0.64259576,0.662688204,0.74517142,0.703271485,0.785363095,0.792865892
05/01/2017 03.00,1.070985453,0.943150497,0.728453281,0.755589246,1.150315426,1.577254434,0.777179343,0.863069563,1.129196435,0.85809815,1.091240697,1.230928591,0.728776507,0.761341758,0.859843393,0.795734848,0.93366491,0.913688561,0.653500217,0.682701761,0.771029032,0.703593635,0.825552241,0.807889031
05/01/2017 04.00,1.238013978,0.982641162,1.029504052,0.765440038,1.203204324,1.616347586,0.843590076,0.89904311,1.158595184,0.858263961,1.156716148,1.265448143,0.748118357,0.797272613,0.889329725,0.790800589,0.961773224,0.899645541,0.656145625,0.699256918,0.779996644,0.711091731,0.864831155,0.80896564
05/01/2017 05.00,1.056445265,1.046934932,1.039616639,0.830483954,1.311176029,1.690303577,0.857007233,0.949831078,1.212179011,0.856727521,1.266589282,1.337837135,0.796257997,0.841141932,0.94319974,0.813427182,0.985223756,0.972580293,0.696363546,0.735616573,0.824870731,0.74515775,0.902535756,0.890953435
05/01/2017 06.00,1.054085561,1.192631858,1.014266153,1.110677372,1.509226615,1.833008752,0.917187265,1.002934488,1.266848925,0.944081033,1.383301781,1.44290238,0.818319679,0.866492972,0.965298397,0.973775356,1.24023031,1.202465008,0.743628622,0.787404961,0.87719205,0.776375853,0.988816219,0.958706534
05/01/2017 07.00,1.164951738,1.216340435,0.942222277,1.118847789,1.52756424,1.942161301,0.977441421,1.015894331,1.359295743,0.948946117,1.400571271,1.543269497,0.887134751,0.926771583,1.106512808,1.05415674,1.37229668,1.437202671,0.759910545,0.79386305,0.947827543,0.792297685,1.031409696,1.080192637
05/01/2017 08.00,1.36804498,1.141018754,0.632625911,0.997865919,1.42707681,1.882072039,0.900370482,1.031800154,1.434391958,0.982728383,1.365862208,1.645005351,0.802672825,0.912812684,1.136466658,1.061498036,1.246905318,1.622837207,0.719444072,0.818163583,1.018626985,0.856214001,1.005765206,1.308995297
05/01/2017 09.00,1.137141188,1.124642307,0.769036555,1.033645877,1.40248628,1.891723576,0.921922103,1.043675036,1.485735033,0.965091205,1.366815905,1.695309167,0.747642033,0.879152826,1.125506248,0.928693616,1.158007116,1.540703674,0.716813,0.842900943,1.079095977,0.8167786,1.018457987,1.355036547
05/01/2017 10.00,1.210245316,1.134066442,0.79889949,1.053364402,1.356853857,1.905449388,0.95978312,1.010850655,1.453901276,1.052245849,1.315886023,1.629427249,0.753926319,0.879318653,1.162732054,0.815055926,1.101473703,1.388128812,0.696144432,0.811926535,1.073618767,0.764445535,1.033078379,1.301933817
05/01/2017 11.00,1.245724903,1.11217841,0.949492297,0.811591735,1.305489935,1.717308604,0.890945361,0.975907831,1.379242274,1.050926742,1.27306073,1.538867141,0.753948914,0.821837084,1.034605265,0.851112241,1.14612834,1.332267332,0.732800866,0.798784793,1.005584888,0.75971988,1.023057175,1.189208578
05/01/2017 12.00,1.155642792,1.055007936,1.059737645,0.834844778,1.268082609,1.764247058,0.882512212,0.955979034,1.324472233,0.931992576,1.224083132,1.488754064,0.706657876,0.79918555,0.988366103,0.813846453,1.073952973,1.304785619,0.682232614,0.771562117,0.954203742,0.734574468,0.969345545,1.177694144
05/01/2017 13.00,0.861294378,1.006539065,0.809292628,0.857807964,1.248640931,1.78389293,0.787478874,0.922237142,1.275163885,0.932912309,1.189501374,1.431013923,0.668781579,0.757033671,0.895845242,0.806182115,1.048474104,1.234945371,0.694666522,0.786334379,0.9305186,0.772399579,1.004538481,1.18319579
05/01/2017 14.00,0.843068638,1.043245059,1.122898498,0.821566904,1.255706032,1.747846655,0.823509387,0.93307201,1.277407789,1.041243081,1.212782294,1.409192421,0.771397691,0.816956283,0.92385824,0.838648834,1.077288125,1.211748977,0.768586121,0.813978661,0.920490985,0.78968965,1.014397502,1.141008711
05/01/2017 15.00,0.874945858,1.086742593,0.96689855,1.015427826,1.312244384,1.771677943,0.846580278,0.981312092,1.314956354,1.020850032,1.261772199,1.442111159,0.717470015,0.889240242,1.027840123,0.917142306,1.123485032,1.262678413,0.67585225,0.837658725,0.968218943,0.884315153,1.083272281,1.217483531
05/01/2017 16.00,1.065435905,1.167361278,0.761146642,1.130066385,1.39643612,1.865534227,0.967432267,1.029100374,1.372998375,1.113207827,1.337045903,1.510016494,0.699845616,0.917899498,1.031520071,0.936267039,1.273205884,1.350238154,0.68507391,0.898525309,1.009747682,0.86153515,1.171579878,1.24246351
05/01/2017 17.00,1.014559676,1.210079227,1.020610804,1.183480354,1.479204552,1.959364293,0.995903684,1.051832077,1.396450761,1.167837386,1.383030349,1.553293859,0.791794575,0.917773319,1.024681012,1.116725975,1.40833298,1.490085901,0.802585998,0.930281716,1.038646461,0.983392739,1.240182872,1.312174776
05/01/2017 18.00,0.985076113,1.294778181,0.921599604,1.389866388,1.551509332,2.023931036,0.978792996,1.071988057,1.41527998,1.238375239,1.424881355,1.608080496,0.946907844,0.997935376,1.068382728,1.116215272,1.491792807,1.579190026,0.91418361,0.96344768,1.031460438,0.956042557,1.277726121,1.352582166
05/01/2017 19.00,1.164070669,1.306977817,0.788133138,1.393485628,1.549027232,2.015941069,1.052747625,1.069270912,1.410934681,1.27879371,1.413777248,1.576361826,0.81309758,1.004324648,1.052919299,1.118113518,1.316226091,1.291090298,0.781690502,0.965531146,1.012248758,1.080751819,1.272244472,1.247948589
05/01/2017 20.00,1.491433715,1.271669798,1.10480461,1.531691962,1.490966717,2.001571046,0.977689076,1.062169075,1.406120079,1.281028941,1.359219345,1.538411793,0.810212373,0.989012165,1.067913369,1.132616993,1.3128744,1.332945998,0.764163671,0.932801315,1.007218141,1.016322214,1.178071162,1.19608185
05/01/2017 21.00,1.197435011,1.256264093,0.822717495,1.389870715,1.455005123,1.902306854,0.964062637,1.046609932,1.387734066,1.12505039,1.328942528,1.515080461,0.793411199,0.960056778,1.078240781,1.122507995,1.30339488,1.351531399,0.747812172,0.904880277,1.016271995,0.990795935,1.150458041,1.192946351
05/01/2017 22.00,1.295344038,1.213088524,0.902232697,1.138687449,1.397765718,1.917750887,1.023860082,1.046789549,1.376421287,1.123819636,1.309677207,1.500422875,0.851344263,0.976135806,1.06803027,1.195148723,1.24018249,1.289522258,0.762185843,0.873908388,0.956179055,1.052931567,1.092606525,1.136075089
05/01/2017 23.00,1.348864324,1.197464657,0.772803212,1.179053555,1.376419142,1.845284511,0.957850669,1.043411152,1.356339507,1.100217381,1.284928463,1.476379808,0.819682385,0.93059264,1.010484223,1.076237644,1.14293981,1.169996377,0.754247745,0.856304115,0.929818012,0.980760419,1.041545177,1.066201452
06/01/2017 00.00,1.110250762,1.17682289,0.879804526,1.128961558,1.376899101,1.858739047,0.997888624,1.040857949,1.3516065,1.069205437,1.295705243,1.472882962,0.760729702,0.893238424,0.970072002,0.99525574,1.04813464,1.083880574,0.724283422,0.850443701,0.923596211,0.979116013,1.031137394,1.066303648
06/01/2017 01.00,1.165697124,1.170547579,0.889521177,1.198436879,1.38689199,1.872909257,0.967730698,1.060471608,1.362855511,1.062796462,1.301454103,1.482546014,0.800612405,0.925414944,1.022604171,0.988360045,1.05909921,1.098139072,0.728825172,0.842437241,0.930911957,0.949628815,1.017595899,1.055105891
06/01/2017 02.00,1.267726678,1.196712311,0.882941422,1.187966158,1.410930144,1.888839875,0.959393059,1.067182469,1.38128358,1.008169879,1.329606829,1.506501026,0.752943698,0.892190963,0.984556294,0.9521964,1.084198218,1.089981345,0.721773309,0.855256011,0.943797598,0.913842285,1.040527119,1.046077304
06/01/2017 03.00,1.214237524,1.205025455,0.922470629,1.141553246,1.440724001,1.847898526,1.005000732,1.091859109,1.402666889,0.987740547,1.364868864,1.546733015,0.774581465,0.912828133,1.006603334,0.986817684,1.102665305,1.098973159,0.738032423,0.869755849,0.959106216,0.931310396,1.040641729,1.037157262
06/01/2017 04.00,1.228090522,1.240163716,1.232835272,1.152095991,1.486187394,1.886858369,0.98744226,1.119857345,1.434927695,1.020945068,1.42722152,1.590521251,0.781420081,0.939384187,1.021622626,1.013178271,1.152772848,1.136805339,0.742513176,0.89261225,0.970756037,0.938816253,1.068165314,1.053369736
06/01/2017 05.00,1.226937991,1.310377979,1.234472134,1.174505222,1.593918944,1.971989405,1.039550599,1.164330537,1.475425884,1.018949425,1.533643453,1.658527031,0.866875794,0.984001426,1.112776302,0.976759781,1.178775785,1.141157085,0.801568371,0.909870163,1.028943586,0.920447647,1.110817028,1.075367121
06/01/2017 06.00,1.345676305,1.442517854,1.324906866,1.60673416,1.785460045,2.181898892,1.022690139,1.235168242,1.528694854,1.104849842,1.655915589,1.747099773,0.921504339,1.069001828,1.194553676,1.08050499,1.397808361,1.392595875,0.81832232,0.949304326,1.060797973,0.906023212,1.172087897,1.167717133
06/01/2017 07.00,1.385328388,1.475635172,1.382815931,1.558012771,1.790747458,2.172978921,1.022484436,1.239682733,1.604973037,1.08572268,1.663660198,1.851389156,0.937639442,1.048790547,1.235123325,1.135592115,1.425324231,1.462169674,0.86818858,0.971106734,1.143637862,0.977763415,1.227227513,1.258952043
06/01/2017 08.00,1.321018018,1.374421462,1.125236925,1.604926122,1.697777348,2.182349154,1.057970904,1.241755493,1.697146805,1.18847794,1.636589509,1.965456573,0.873061036,1.000784639,1.218949607,1.033062653,1.360204847,1.658828563,0.869659576,0.996885565,1.21420056,0.93439981,1.230298227,1.500401829
06/01/2017 09.00,1.345452505,1.342720501,0.98896752,1.3830802,1.656183084,2.065577937,1.057889859,1.245944878,1.732517469,1.153306405,1.621449213,1.992457966,0.848515237,1.02916407,1.269022866,1.077336363,1.34565051,1.660187621,0.832297897,1.00949406,1.244768529,0.996441357,1.244608338,1.535527494
06/01/2017 10.00,1.127181647,1.288911504,1.079635366,0.880183828,1.549082162,2.083231733,1.036044251,1.184284519,1.650724855,1.1665616,1.530963714,1.889155347,0.813166478,0.981775953,1.225323046,0.944421426,1.267614319,1.505937943,0.812544326,0.981024798,1.224385554,0.93464554,1.254493002,1.490349692
06/01/2017 11.00,1.485791338,1.214083905,1.070554708,0.948540302,1.450365045,1.996062352,0.959511385,1.121192102,1.549243131,1.121252137,1.428673494,1.734675926,0.789191697,0.984382297,1.199554443,0.807738061,1.178256829,1.479432042,0.752154917,0.938185219,1.143259333,0.796703733,1.162160928,1.459221855
06/01/2017 12.00,1.162200137,1.161530119,1.024329822,0.833531251,1.37241779,1.981331182,0.941718245,1.06113057,1.454140405,1.08268057,1.364783947,1.608571131,0.863670355,0.972005984,1.140168312,0.873375915,1.197433221,1.43819709,0.800771995,0.901217886,1.057133487,0.814455743,1.116651316,1.341172639
06/01/2017 13.00,1.094483306,1.127502715,1.167342416,0.857121419,1.327869527,1.841015806,0.919596708,1.025589096,1.391004055,1.089263883,1.303469407,1.527092327,0.833517188,0.921684476,1.074676535,0.811557311,1.152855163,1.302290594,0.800287566,0.884939911,1.031832674,0.780512915,1.108755146,1.252474242
06/01/2017 14.00,1.405306144,1.116701075,1.070592082,0.772295165,1.320750071,1.819390825,0.940019902,1.028930731,1.367318049,1.017786129,1.283220088,1.492204866,0.803912755,0.958573304,1.072646853,0.883954613,1.158694423,1.257571732,0.751749162,0.896374232,1.003045875,0.868886922,1.138943579,1.236135448
06/01/2017 15.00,1.67407796,1.149264854,1.085772332,0.951746588,1.358446043,1.835822502,0.895313978,1.054010814,1.393145012,1.037600992,1.328637602,1.527779424,0.906457219,0.938798176,1.061822984,0.962740738,1.241432154,1.311144416,0.8803153,0.911723554,1.031200369,0.914486005,1.17920878,1.245426907
06/01/2017 16.00,1.761139704,1.209856595,1.068213438,1.021430529,1.428672343,1.984621472,0.959533851,1.083233154,1.446855441,1.185372494,1.379219829,1.569552508,0.963782571,1.04129045,1.123290986,0.890477565,1.287282687,1.359202611,0.894354002,0.9662784,1.042371816,0.862427382,1.246733081,1.316387516
06/01/2017 17.00,1.487709987,1.23981557,1.238074624,0.746592724,1.469620631,2.027209329,1.070899439,1.10501787,1.456427114,1.284351949,1.423263301,1.593014239,1.028568487,1.116056969,1.174658991,1.155533671,1.427790492,1.44344388,0.915354512,0.993213184,1.045364913,1.057161016,1.306240126,1.320560913
06/01/2017 18.00,1.83026807,1.255490608,1.007491807,0.93408097,1.483962369,2.049387862,0.938972567,1.105879094,1.46265081,1.165152672,1.427201485,1.610819637,1.082982051,1.142343692,1.188634081,1.107710861,1.481257207,1.572924098,0.93611167,0.987422885,1.027435527,0.940402144,1.257528027,1.335349545
06/01/2017 19.00,1.485369722,1.233543217,1.055192655,1.035081459,1.461949285,1.990387306,0.903611403,1.083234912,1.432495592,1.136093216,1.397669776,1.577542235,0.960772388,1.072638284,1.156059564,1.060168207,1.414396402,1.475274791,0.864281328,0.964912452,1.039955673,0.947720484,1.264377138,1.318798404
06/01/2017 20.00,1.537693773,1.178581495,0.882284524,1.062789381,1.368318796,1.934555226,0.859325746,1.053102688,1.393058484,1.016592265,1.313001204,1.505477135,0.867682391,1.027053132,1.082200536,0.853516494,1.313414612,1.256673477,0.802704576,0.950140578,1.001158178,0.806970597,1.241788508,1.18814171
06/01/2017 21.00,1.29198682,1.14630116,0.939892695,0.977528504,1.312025317,1.876471535,0.881938081,1.032185123,1.369795974,1.126395427,1.257967541,1.449397795,0.895031969,0.964096465,1.039619787,0.906087465,1.218750415,1.197372861,0.843092987,0.908149648,0.979290328,0.891602818,1.199267561,1.178231748
06/01/2017 22.00,1.354473257,1.119090794,0.90656,1.115929037,1.27583685,1.88180545,0.823544979,1.00886111,1.333069154,1.105814971,1.230923264,1.414066095,0.84073181,0.907122148,0.99667393,0.914373672,1.176284973,1.177327518,0.803728209,0.867196472,0.952806761,0.868198074,1.116882932,1.117872828
06/01/2017 23.00,1.322250178,1.108961208,0.853095294,0.775428186,1.243011284,1.705314502,0.827517659,0.995462424,1.300719305,1.025222003,1.209271692,1.377241945,0.929097919,0.923653628,1.027485548,1.028393876,1.150878213,1.125801991,0.849826311,0.844846532,0.939819404,0.928142644,1.038686803,1.016055094
07/01/2017 00.00,1.337954769,1.083738411,0.795680328,0.789678897,1.233715062,1.738990111,0.883874707,0.98334363,1.276869592,1.014758909,1.189726969,1.351468026,0.916027958,0.895792581,0.982536163,0.909982446,1.072353055,1.027377513,0.84809729,0.829362525,0.909673389,0.863309687,1.017352351,0.974683592
07/01/2017 01.00,1.270648658,1.072117969,0.663558189,0.691686009,1.225344219,1.650297681,0.877170077,0.979569703,1.274958962,0.962135531,1.18872873,1.343681535,0.933081665,0.905077846,0.995777411,0.859187812,1.058401252,0.988479117,0.841550211,0.81629345,0.898095763,0.820266991,1.010456151,0.943701458
07/01/2017 02.00,1.102068215,1.071399993,0.565140586,0.739209076,1.22653407,1.652882252,0.862239919,0.973468369,1.276072147,0.931970561,1.192340055,1.345594277,0.874971417,0.888018715,0.969224189,0.86724417,1.008687137,0.933863702,0.811376276,0.823475263,0.898778517,0.846826473,0.98493942,0.911877568
07/01/2017 03.00,1.252809999,1.068469881,0.680038299,0.859735373,1.241199575,1.682394277,0.855100456,0.981787203,1.277260338,0.96332583,1.201806616,1.368898142,0.880294513,0.883243888,0.965121739,0.88209347,1.046875169,0.982077435,0.816638298,0.819374397,0.895331464,0.823719136,0.977596071,0.917086459
07/01/2017 04.00,1.271598343,1.087636796,0.700593461,0.837368363,1.255943249,1.67938365,0.844602105,0.987345458,1.290998941,0.905523321,1.223774712,1.382595976,0.825455534,0.881084165,0.965289272,0.812732221,0.991550827,0.916297963,0.778456506,0.830917806,0.910328519,0.822697212,1.003708331,0.927532784
